X,Y,id,name
23.9476063,37.819079,32048802,Ge?????? G????
23.9473055,37.8192862,32048802,Ge?????? G????
23.9471067,37.8194114,32048802,Ge?????? G????
23.946898,37.8195226,32048802,Ge?????? G????
23.9465499,37.8196413,32048802,Ge?????? G????
23.9463352,37.8197286,32048802,Ge?????? G????
23.9461697,37.819827,32048802,Ge?????? G????
23.945877,37.8200371,32048802,Ge?????? G????
23.9455776,37.8202331,32048802,Ge?????? G????
23.945362,37.8203422,32048802,Ge?????? G????
23.9452486,37.8203869,32048802,Ge?????? G????
23.9451937,37.8204086,32048802,Ge?????? G????
23.9450161,37.8204813,32048802,Ge?????? G????
23.9448674,37.82054,32048802,Ge?????? G????
23.9446778,37.8206113,32048802,Ge?????? G????
23.9445077,37.8206935,32048802,Ge?????? G????
23.9443543,37.8207787,32048802,Ge?????? G????
23.9441126,37.820916,32048802,Ge?????? G????
23.9438886,37.8210489,32048802,Ge?????? G????
23.9436227,37.8212126,32048802,Ge?????? G????
23.9434703,37.8212897,32048802,Ge?????? G????
23.9432946,37.8213881,32048802,Ge?????? G????
23.9430761,37.8215034,32048802,Ge?????? G????
23.9427982,37.8216576,32048802,Ge?????? G????
23.9427085,37.8217201,32048802,Ge?????? G????
23.9425939,37.8217999,32048802,Ge?????? G????
23.9424031,37.8219741,32048802,Ge?????? G????
23.9421707,37.8222524,32048802,Ge?????? G????
23.9419551,37.8224558,32048802,Ge?????? G????
23.9417143,37.8226173,32048802,Ge?????? G????
23.9415,37.8227448,32048802,Ge?????? G????
23.941399,37.8228165,32048802,Ge?????? G????
23.9412793,37.822912,32048802,Ge?????? G????
23.9412526,37.8229333,32048802,Ge?????? G????
23.9409899,37.8232413,32048802,Ge?????? G????
23.9407723,37.8234211,32048802,Ge?????? G????
23.9405533,37.8235504,32048802,Ge?????? G????
23.9402727,37.8236796,32048802,Ge?????? G????
23.9399154,37.8238038,32048802,Ge?????? G????
23.9396587,37.8238754,32048802,Ge?????? G????
23.9394423,37.8239211,32048802,Ge?????? G????
23.9391655,37.8240225,32048802,Ge?????? G????
23.9388081,37.8241785,32048802,Ge?????? G????
23.938437,37.8243445,32048802,Ge?????? G????
23.9379475,37.8245711,32048802,Ge?????? G????
23.9374226,37.8248,32048802,Ge?????? G????
23.9371925,37.8249855,32048802,Ge?????? G????
23.9369245,37.8252469,32048802,Ge?????? G????
23.9366968,37.8254487,32048802,Ge?????? G????
23.9365043,37.825552,32048802,Ge?????? G????
23.9360412,37.8257389,32048802,Ge?????? G????
23.9356021,37.8259317,32048802,Ge?????? G????
23.9351957,37.8261513,32048802,Ge?????? G????
23.9348119,37.8264117,32048802,Ge?????? G????
23.9344522,37.8266369,32048802,Ge?????? G????
23.9344118,37.8266622,32048802,Ge?????? G????
23.9341182,37.8268678,32048802,Ge?????? G????
23.9338972,37.8270667,32048802,Ge?????? G????
23.9337034,37.8272396,32048802,Ge?????? G????
23.9334379,37.8274911,32048802,Ge?????? G????
23.9330906,37.8277773,32048802,Ge?????? G????
23.9328314,37.8279383,32048802,Ge?????? G????
23.9324753,37.8281102,32048802,Ge?????? G????
23.9321809,37.8282533,32048802,Ge?????? G????
23.9319746,37.8283915,32048802,Ge?????? G????
23.9317984,37.8285286,32048802,Ge?????? G????
23.931616,37.8286737,32048802,Ge?????? G????
23.9314272,37.8288407,32048802,Ge?????? G????
23.931273,37.8289625,32048802,Ge?????? G????
23.9312428,37.8289863,32048802,Ge?????? G????
23.9310232,37.8291671,32048802,Ge?????? G????
23.9308166,37.8293764,32048802,Ge?????? G????
23.930649,37.8295943,32048802,Ge?????? G????
23.9304575,37.8298334,32048802,Ge?????? G????
23.9301818,37.8301273,32048802,Ge?????? G????
23.9297027,37.8306432,32048802,Ge?????? G????
23.9293674,37.831043,32048802,Ge?????? G????
23.9290043,37.8314156,32048802,Ge?????? G????
23.9287486,37.8317293,32048802,Ge?????? G????
23.9286499,37.8318997,32048802,Ge?????? G????
23.9286088,37.8320461,32048802,Ge?????? G????
23.9286328,37.8322183,32048802,Ge?????? G????
23.928666,37.8324553,32048802,Ge?????? G????
23.9287544,37.832722,32048802,Ge?????? G????
23.9292144,37.8338036,32048802,Ge?????? G????
23.9295013,37.8345615,32048802,Ge?????? G????
23.9297973,37.8352902,32048802,Ge?????? G????
23.9299806,37.8357414,32048802,Ge?????? G????
23.9303945,37.8367599,32048802,Ge?????? G????
23.9305825,37.8372227,32048802,Ge?????? G????
23.9307015,37.8375351,32048802,Ge?????? G????
23.9309003,37.8380568,32048802,Ge?????? G????
23.9311763,37.8387842,32048802,Ge?????? G????
23.9314613,37.8393389,32048802,Ge?????? G????
23.9318658,37.8401367,32048802,Ge?????? G????
23.932125,37.8405838,32048802,Ge?????? G????
23.990478,37.8059442,32048887,?a???p???? - ?a????
23.9891533,37.8077708,32048887,?a???p???? - ?a????
23.9887242,37.8082998,32048887,?a???p???? - ?a????
23.9883465,37.8086999,32048887,?a???p???? - ?a????
23.9879946,37.8090457,32048887,?a???p???? - ?a????
23.9876685,37.8093509,32048887,?a???p???? - ?a????
23.987566,37.8094453,32048887,?a???p???? - ?a????
23.9873595,37.8096357,32048887,?a???p???? - ?a????
23.9869732,37.8099612,32048887,?a???p???? - ?a????
23.986587,37.810246,32048887,?a???p???? - ?a????
23.9861664,37.8105511,32048887,?a???p???? - ?a????
23.9856772,37.8108427,32048887,?a???p???? - ?a????
23.9853253,37.8110529,32048887,?a???p???? - ?a????
23.9847472,37.8113904,32048887,?a???p???? - ?a????
23.9845445,37.8114857,32048887,?a???p???? - ?a????
23.990642,37.8057187,32048889,?a?????
23.990478,37.8059442,32048889,?a?????
23.984047,37.8117162,32048891,?a???p???? - ?a????
23.983881,37.8117911,32048891,?a???p???? - ?a????
23.9768868,37.8147964,32048891,?a???p???? - ?a????
23.9739699,37.8160571,32048891,?a???p???? - ?a????
23.9721159,37.8168232,32048891,?a???p???? - ?a????
23.9716955,37.8170218,32048891,?a???p???? - ?a????
23.9713263,37.8171962,32048891,?a???p???? - ?a????
23.9705622,37.8176027,32048891,?a???p???? - ?a????
23.969953,37.8179556,32048891,?a???p???? - ?a????
23.9694552,37.8182742,32048891,?a???p???? - ?a????
23.96876,37.818776,32048891,?a???p???? - ?a????
23.9680562,37.8193116,32048891,?a???p???? - ?a????
23.9670004,37.8201252,32048891,?a???p???? - ?a????
23.9656812,37.8211143,32048891,?a???p???? - ?a????
23.9735146,37.8108346,32049215,?d?ss?a ???t?
23.9734827,37.8110827,32049215,?d?ss?a ???t?
23.9734524,37.8112651,32049215,?d?ss?a ???t?
23.9733397,37.8120448,32049215,?d?ss?a ???t?
23.9732575,37.8126137,32049215,?d?ss?a ???t?
23.9732141,37.8129141,32049215,?d?ss?a ???t?
23.9750948,37.8152364,32049218,
23.9778395,37.8141162,32049218,
23.9783116,37.8139195,32049218,
23.9783202,37.8138449,32049218,
23.9782687,37.8137161,32049218,
23.9781914,37.8135873,32049218,
23.9780884,37.8134652,32049218,
23.9779339,37.8133499,32049218,
23.9778738,37.8132686,32049218,
23.9778567,37.8131465,32049218,
23.9778223,37.8129906,32049218,
23.9775992,37.8125091,32049218,
23.9773245,37.8119938,32049218,
23.9770928,37.8114784,32049218,
23.9769469,37.8112343,32049218,
23.9770928,37.8114784,32049226,
23.9772744,37.8114472,32049226,
23.9774317,37.8114097,32049226,
23.9787254,37.8116448,32049226,
23.9788924,37.8116533,32049226,
23.9791568,37.8115926,32049226,
23.9793693,37.8115519,32049226,
23.979539,37.8115427,32049226,
23.9796935,37.8116005,32049226,
23.9798479,37.811709,32049226,
23.980011,37.8118039,32049226,
23.9802256,37.8118582,32049226,
23.980732,37.8119531,32049226,
23.9808951,37.8119734,32049226,
23.9810496,37.8119463,32049226,
23.9812727,37.8119395,32049226,
23.9821997,37.8119395,32049226,
23.982646,37.8119667,32049226,
23.9828091,37.8119667,32049226,
23.9830065,37.8119056,32049226,
23.9831782,37.8118175,32049226,
23.9832983,37.811709,32049226,
23.9833498,37.8116344,32049226,
23.9834501,37.8114284,32049226,
23.9840357,37.8116034,32049430,?a???p???? - ?a????
23.9847918,37.8112479,32049430,?a???p???? - ?a????
23.9851008,37.8110851,32049430,?a???p???? - ?a????
23.9854355,37.8108885,32049430,?a???p???? - ?a????
23.9857445,37.8107054,32049430,?a???p???? - ?a????
23.9860621,37.8104952,32049430,?a???p???? - ?a????
23.9863453,37.8102985,32049430,?a???p???? - ?a????
23.9866286,37.8100883,32049430,?a???p???? - ?a????
23.9868861,37.8098917,32049430,?a???p???? - ?a????
23.9871092,37.8097086,32049430,?a???p???? - ?a????
23.987401,37.8094645,32049430,?a???p???? - ?a????
23.9877186,37.8091593,32049430,?a???p???? - ?a????
23.9880104,37.8088881,32049430,?a???p???? - ?a????
23.9882679,37.8086304,32049430,?a???p???? - ?a????
23.9885941,37.8082574,32049430,?a???p???? - ?a????
23.9889031,37.8078912,32049430,?a???p???? - ?a????
23.9895125,37.8070165,32049430,?a???p???? - ?a????
23.9903331,37.8059444,32049430,?a???p???? - ?a????
23.993599,37.80192,32117983,?a?a?? ?????? ?d?? 89
23.9938902,37.8016375,32117983,?a?a?? ?????? ?d?? 89
23.9941307,37.8013817,32117983,?a?a?? ?????? ?d?? 89
23.9943497,37.8010817,32117983,?a?a?? ?????? ?d?? 89
23.9946896,37.8006386,32117983,?a?a?? ?????? ?d?? 89
23.9948711,37.8004521,32117983,?a?a?? ?????? ?d?? 89
23.9951799,37.800106,32117983,?a?a?? ?????? ?d?? 89
23.9955919,37.7996064,32117983,?a?a?? ?????? ?d?? 89
23.9961115,37.7989224,32117983,?a?a?? ?????? ?d?? 89
23.996164,37.7988479,32117983,?a?a?? ?????? ?d?? 89
23.9963667,37.79856,32117983,?a?a?? ?????? ?d?? 89
23.9968712,37.797808,32117983,?a?a?? ?????? ?d?? 89
23.9972008,37.7972671,32117983,?a?a?? ?????? ?d?? 89
23.9972843,37.797127,32117983,?a?a?? ?????? ?d?? 89
23.997619,37.7964219,32117983,?a?a?? ?????? ?d?? 89
23.997766,37.7961338,32117983,?a?a?? ?????? ?d?? 89
23.9978666,37.7959475,32117983,?a?a?? ?????? ?d?? 89
23.9980216,37.7957044,32117983,?a?a?? ?????? ?d?? 89
23.9981957,37.7954983,32117983,?a?a?? ?????? ?d?? 89
23.9985916,37.7950895,32117983,?a?a?? ?????? ?d?? 89
23.9989445,37.794725,32117983,?a?a?? ?????? ?d?? 89
23.9991127,37.7945137,32117983,?a?a?? ?????? ?d?? 89
23.9992873,37.7942865,32117983,?a?a?? ?????? ?d?? 89
23.9994695,37.794087,32117983,?a?a?? ?????? ?d?? 89
23.9995964,37.7939619,32117983,?a?a?? ?????? ?d?? 89
23.9996202,37.7939385,32117983,?a?a?? ?????? ?d?? 89
23.9999883,37.7937342,32117983,?a?a?? ?????? ?d?? 89
24.0003577,37.7935291,32117983,?a?a?? ?????? ?d?? 89
24.0008379,37.7932625,32117983,?a?a?? ?????? ?d?? 89
24.0011316,37.7931021,32117983,?a?a?? ?????? ?d?? 89
24.0024778,37.7923668,32117983,?a?a?? ?????? ?d?? 89
24.0033109,37.7919942,32117983,?a?a?? ?????? ?d?? 89
24.0033976,37.7919374,32117983,?a?a?? ?????? ?d?? 89
24.0035716,37.7918233,32117983,?a?a?? ?????? ?d?? 89
24.0039595,37.7915079,32117983,?a?a?? ?????? ?d?? 89
24.004173,37.7913257,32117983,?a?a?? ?????? ?d?? 89
24.0044739,37.7911853,32117983,?a?a?? ?????? ?d?? 89
24.0049871,37.7909964,32117983,?a?a?? ?????? ?d?? 89
24.0052029,37.7908916,32117983,?a?a?? ?????? ?d?? 89
24.0054519,37.7906855,32117983,?a?a?? ?????? ?d?? 89
24.0059743,37.7901849,32117983,?a?a?? ?????? ?d?? 89
24.0063069,37.7898852,32117983,?a?a?? ?????? ?d?? 89
24.0066738,37.7895917,32117983,?a?a?? ?????? ?d?? 89
24.0068751,37.7894058,32117983,?a?a?? ?????? ?d?? 89
24.0069699,37.7892756,32117983,?a?a?? ?????? ?d?? 89
24.007007,37.7892246,32117983,?a?a?? ?????? ?d?? 89
24.0070751,37.7890448,32117983,?a?a?? ?????? ?d?? 89
24.0072302,37.7883569,32117983,?a?a?? ?????? ?d?? 89
24.0073605,37.7881428,32117983,?a?a?? ?????? ?d?? 89
24.0075467,37.7879546,32117983,?a?a?? ?????? ?d?? 89
24.0084141,37.7875425,32117983,?a?a?? ?????? ?d?? 89
24.0086383,37.787395,32117983,?a?a?? ?????? ?d?? 89
24.0087818,37.7872495,32117983,?a?a?? ?????? ?d?? 89
24.008876,37.7870846,32117983,?a?a?? ?????? ?d?? 89
24.0089537,37.7868786,32117983,?a?a?? ?????? ?d?? 89
24.0090895,37.7860069,32117983,?a?a?? ?????? ?d?? 89
24.0090994,37.7858777,32117983,?a?a?? ?????? ?d?? 89
24.0091372,37.7853663,32117983,?a?a?? ?????? ?d?? 89
24.0091208,37.7850717,32117983,?a?a?? ?????? ?d?? 89
24.0090614,37.7847656,32117983,?a?a?? ?????? ?d?? 89
24.0089908,37.7844644,32117983,?a?a?? ?????? ?d?? 89
24.0089331,37.7842838,32117983,?a?a?? ?????? ?d?? 89
24.0088927,37.784146,32117983,?a?a?? ?????? ?d?? 89
24.0085447,37.7834207,32117983,?a?a?? ?????? ?d?? 89
23.9817427,37.8069928,32117994,??????
23.9820125,37.8074594,32117994,??????
23.9823301,37.8079676,32117994,??????
23.9826697,37.8085653,32117994,??????
23.9826581,37.8086529,32117994,??????
23.982692,37.8087431,32117994,??????
23.9828121,37.8089625,32117994,??????
23.9831606,37.8094362,32117994,??????
23.9837554,37.8102118,32117994,??????
23.9839173,37.8104383,32117994,??????
23.9839493,37.8105289,32117994,??????
23.9839533,37.8105589,32117994,??????
23.9839629,37.8106316,32117994,??????
23.9839747,37.8107226,32117994,??????
23.9839697,37.8108341,32117994,??????
23.9839821,37.8109058,32117994,??????
23.9841599,37.8112165,32117994,??????
23.9878857,37.8043031,32118081,
23.9878556,37.8042029,32118081,
23.9868022,37.803133,32118081,
23.9863255,37.8026482,32118081,
23.9854593,37.8018728,32118081,
23.9846157,37.8013319,32118081,
23.9840307,37.8016993,32118081,
23.9833367,37.8021581,32118081,
23.9824372,37.802546,32118081,
23.9820125,37.8074594,32118089,????µ?
23.9825632,37.8072563,32118089,????µ?
23.98402,37.8067108,32118089,????µ?
23.9859972,37.8058944,32118089,????µ?
23.9862155,37.8058042,32118089,????µ?
23.9865115,37.8056777,32118089,????µ?
23.9880181,37.8048717,32118089,????µ?
23.9886454,37.8045434,32118089,????µ?
23.9886883,37.8045003,32118089,????µ?
23.9886647,37.8041697,32118089,????µ?
23.9674634,37.8051365,32118100,
23.967633,37.8050419,32118100,
23.9686819,37.8045823,32118100,
23.9688065,37.8045277,32118100,
23.9694228,37.804242,32118100,
23.9698207,37.8040575,32118100,
23.9707901,37.8035663,32118100,
23.9714214,37.803261,32118100,
23.971728,37.8031089,32118100,
23.9720515,37.8029484,32118100,
23.9730819,37.8025051,32118100,
23.9741805,37.8019761,32118100,
23.9743083,37.8019253,32118100,
23.9749916,37.8016536,32118100,
23.9756129,37.8014065,32118100,
23.9768038,37.8008967,32118100,
23.9777774,37.8004938,32118100,
23.9781736,37.8003321,32118100,
23.9790266,37.7999796,32118100,
23.9800853,37.7995235,32118100,
23.9803304,37.7994379,32118100,
23.9809574,37.7993126,32118100,
23.9834501,37.8114284,32118146,?e?at?a?
23.9831577,37.811328,32118146,?e?at?a?
23.9830866,37.8113008,32118146,?e?at?a?
23.9821509,37.8109348,32118146,?e?at?a?
23.9819712,37.8108454,32118146,?e?at?a?
23.9816193,37.8106267,32118146,?e?at?a?
23.9812123,37.8103516,32118146,?e?at?a?
23.9807144,37.8098973,32118146,?e?at?a?
23.9804357,37.8094635,32118146,?e?at?a?
23.9996202,37.7939385,32138927,
23.9994608,37.7939358,32138927,
23.9993303,37.7939646,32138927,
23.9974662,37.7945827,32138927,
23.9966057,37.7949014,32138927,
23.9961496,37.7950774,32138927,
23.9957477,37.7952324,32138927,
23.9953439,37.795386,32138927,
23.9950022,37.795516,32138927,
23.9945868,37.7957006,32138927,
23.9942185,37.7958933,32138927,
23.9938213,37.7961351,32138927,
23.9937194,37.7962054,32138927,
23.9935525,37.7963206,32138927,
23.9932593,37.7965416,32138927,
23.9929739,37.7967712,32138927,
23.9927908,37.7969142,32138927,
23.9924761,37.797162,32138927,
23.9921824,37.7973947,32138927,
23.9915258,37.7979994,32138927,
23.991297,37.7982228,32138927,
23.9911147,37.7984156,32138927,
23.9910902,37.7984415,32138927,
23.9908865,37.7986377,32138927,
23.9908708,37.7986528,32138927,
23.990737,37.7987683,32138927,
23.9905921,37.7988683,32138927,
23.9905165,37.7989119,32138927,
23.9903773,37.7989921,32138927,
23.9901834,37.7990794,32138927,
23.9891969,37.7995234,32138927,
23.9887376,37.7997301,32138927,
23.9883996,37.7999065,32138927,
23.988039,37.8000946,32138927,
23.9863986,37.8012316,32138927,
23.9859662,37.8015346,32138927,
23.9854593,37.8018728,32138927,
23.9854593,37.8018728,32138939,
23.9846776,37.802383,32138939,
23.9786436,37.8065757,32138956,??e???t? ???. ?. ???ft?
23.9784784,37.8066538,32138956,??e???t? ???. ?. ???ft?
23.9780343,37.8069098,32138956,??e???t? ???. ?. ???ft?
23.9775923,37.8071472,32138956,??e???t? ???. ?. ???ft?
23.9774354,37.807283,32138956,??e???t? ???. ?. ???ft?
23.9773692,37.8073828,32138956,??e???t? ???. ?. ???ft?
23.977219,37.8077234,32138956,??e???t? ???. ?. ???ft?
23.9771362,37.8078235,32138956,??e???t? ???. ?. ???ft?
23.9770049,37.8079239,32138956,??e???t? ???. ?. ???ft?
23.9768553,37.8079926,32138956,??e???t? ???. ?. ???ft?
23.9767234,37.808027,32138956,??e???t? ???. ?. ???ft?
23.9761826,37.8080457,32138956,??e???t? ???. ?. ???ft?
23.9755661,37.8080994,32138956,??e???t? ???. ?. ???ft?
23.9753625,37.8080456,32138956,??e???t? ???. ?. ???ft?
23.9750923,37.8080983,32138956,??e???t? ???. ?. ???ft?
23.9746108,37.8082067,32138956,??e???t? ???. ?. ???ft?
23.973777,37.8083627,32138956,??e???t? ???. ?. ???ft?
23.9730125,37.8085279,32138956,??e???t? ???. ?. ???ft?
23.9722507,37.8087228,32138956,??e???t? ???. ?. ???ft?
23.9710377,37.8091282,32138956,??e???t? ???. ?. ???ft?
23.9700882,37.8094642,32138956,??e???t? ???. ?. ???ft?
23.9849265,37.7999009,32138961,
23.9844737,37.8002076,32138961,
23.9844569,37.800219,32138961,
23.9842056,37.8003892,32138961,
23.9838281,37.8006792,32138961,
23.983803,37.8006984,32138961,
23.9827431,37.8014469,32138961,
23.9816155,37.8020677,32138961,
23.9810041,37.8024102,32138961,
23.9805211,37.8026679,32138961,
23.9800342,37.802912,32138961,
23.9794569,37.8031342,32138961,
23.9784807,37.8035343,32138961,
23.9781459,37.803658,32138961,
23.977457,37.8039378,32138961,
23.977028,37.8041192,32138961,
23.9763155,37.8044227,32138961,
23.9761769,37.8044732,32138961,
23.9750818,37.8048922,32138961,
23.9747622,37.8050228,32138961,
23.9735882,37.805473,32138961,
23.9729237,37.8057165,32138961,
23.9722256,37.8059603,32138961,
23.971635,37.8061722,32138961,
23.9713092,37.8062864,32138961,
23.9708903,37.8064333,32138961,
23.9708223,37.8064571,32138961,
23.9696464,37.8068899,32138961,
23.9692105,37.8070285,32138961,
23.983167,37.8001315,32139017,
23.9830605,37.8001918,32139017,
23.9821374,37.8007144,32139017,
23.9810934,37.8012968,32139017,
23.9804746,37.8016248,32139017,
23.9800982,37.8017962,32139017,
23.9800276,37.8018236,32139017,
23.9795109,37.8020376,32139017,
23.9789187,37.8022923,32139017,
23.9822915,37.7996703,32139023,
23.9821885,37.7996025,32139023,
23.9814723,37.7999697,32139023,
23.980453,37.8003398,32139023,
23.9802573,37.8004163,32139023,
23.9795257,37.8007028,32139023,
23.9782661,37.8012692,32139023,
23.9773179,37.801671,32139023,
23.9761402,37.8021408,32139023,
23.9747341,37.8027528,32139023,
23.9735883,37.8032647,32139023,
23.9729017,37.8035563,32139023,
23.9725431,37.8037587,32139023,
23.9712564,37.8043284,32139023,
23.9800981,37.8012729,32139028,
23.9799587,37.8013252,32139028,
23.9786454,37.8018647,32139028,
23.9777355,37.8022603,32139028,
23.9765795,37.8027392,32139028,
23.9752578,37.8032933,32139028,
23.9751332,37.803353,32139028,
23.9739402,37.8038411,32139028,
23.9728866,37.8043247,32139028,
23.9716829,37.8050465,32139028,
23.9704294,37.8055074,32139028,
23.9703848,37.8055433,32139028,
23.9802008,37.7986165,32139032,
23.9806531,37.7989751,32139032,
23.9807749,37.7991097,32139032,
23.9809574,37.7993126,32139032,
23.9814723,37.7999697,32139032,
23.9821374,37.8007144,32139032,
23.9824363,37.8010759,32139032,
23.9827431,37.8014469,32139032,
23.9833367,37.8021581,32139032,
23.983841,37.8027661,32139032,
23.9844845,37.8035561,32139032,
23.9849351,37.8041124,32139032,
23.9856851,37.8050092,32139032,
23.9862155,37.8058042,32139032,
23.9840307,37.8016993,32139075,
23.9845806,37.8022841,32139075,
23.9846776,37.802383,32139075,
23.9847746,37.8024912,32139075,
23.9853518,37.8031353,32139075,
23.9858036,37.8036418,32139075,
23.986587,37.8044907,32139075,
23.9803304,37.7994379,32139090,
23.9803861,37.7995346,32139090,
23.9803603,37.7997924,32139090,
23.9802917,37.8001697,32139090,
23.980453,37.8003398,32139090,
23.981206,37.8060095,32139116,
23.9810533,37.8057485,32139116,
23.9807429,37.80524,32139116,
23.9804415,37.8047587,32139116,
23.9801392,37.8042734,32139116,
23.9799203,37.8038905,32139116,
23.979742,37.8035954,32139116,
23.9794569,37.8031342,32139116,
23.9789727,37.8023767,32139116,
23.9789187,37.8022923,32139116,
23.9786454,37.8018647,32139116,
23.9782661,37.8012692,32139116,
23.9777774,37.8004938,32139116,
23.9837439,37.8059486,32139123,
23.9835952,37.8058875,32139123,
23.982942,37.8059311,32139123,
23.9825985,37.8059333,32139123,
23.981871,37.8059757,32139123,
23.981206,37.8060095,32139123,
23.9805538,37.806035,32139123,
23.9803025,37.8060473,32139123,
23.9798867,37.8061804,32139123,
23.9786436,37.8065757,32139123,
23.9817427,37.8069928,32139128,??????
23.9813847,37.8067228,32139128,??????
23.9807053,37.8062221,32139128,??????
23.9806106,37.8061235,32139128,??????
23.9805538,37.806035,32139128,??????
23.9741805,37.8019761,32139139,
23.9747341,37.8027528,32139139,
23.9751332,37.803353,32139139,
23.9730819,37.8025051,32139172,S??a
23.9735883,37.8032647,32139172,S??a
23.9739402,37.8038411,32139172,S??a
23.9743653,37.8044809,32139172,S??a
23.9747622,37.8050228,32139172,S??a
23.9751689,37.8056119,32139172,S??a
23.9755766,37.8063833,32139172,S??a
23.9757893,37.8069432,32139172,S??a
23.9758651,37.8071471,32139172,S??a
23.9759692,37.8074858,32139172,S??a
23.9761826,37.8080457,32139172,S??a
23.9763349,37.8084644,32139172,S??a
23.9767493,37.8090858,32139172,S??a
23.9771458,37.809659,32139172,S??a
23.9775494,37.8102675,32139172,S??a
23.9777873,37.8106018,32139172,S??a
23.9778567,37.8106647,32139172,S??a
23.972267,37.81248,32139198,?apaf??ssa
23.973009,37.8121802,32139198,?apaf??ssa
23.9733397,37.8120448,32139198,?apaf??ssa
23.9740034,37.8117719,32139198,?apaf??ssa
23.9747974,37.8114527,32139198,?apaf??ssa
23.9754073,37.811207,32139198,?apaf??ssa
23.9760177,37.8109432,32139198,?apaf??ssa
23.9765429,37.8107313,32139198,?apaf??ssa
23.9770315,37.8105228,32139198,?apaf??ssa
23.9775494,37.8102675,32139198,?apaf??ssa
23.9780926,37.8096694,32139198,?apaf??ssa
23.9782338,37.8095458,32139198,?apaf??ssa
23.9743462,37.8124074,32139232,?????p??
23.9740034,37.8117719,32139232,?????p??
23.9736948,37.8111794,32139232,?????p??
23.9736175,37.8110307,32139232,?????p??
23.9735146,37.8108346,32139232,?????p??
23.9732742,37.810376,32139232,?????p??
23.9727442,37.8095451,32139232,?????p??
23.9722507,37.8087228,32139232,?????p??
23.9717625,37.8079435,32139232,?????p??
23.971198,37.8070723,32139232,?????p??
23.9708223,37.8064571,32139232,?????p??
23.967313,37.8126184,32139340,
23.9672743,37.8117432,32139340,
23.9672674,37.8108014,32139340,
23.9672658,37.8107394,32139340,
23.9672517,37.8098692,32139340,
23.9672482,37.809653,32139340,
