23.7156, 37.9118
23.7156192, 37.9117121
23.7161839, 37.9122234
23.7166947, 37.9126767
23.7171542, 37.9130846
23.7173274, 37.9132396
23.7178937, 37.9137464
23.7181815, 37.9140093
23.7183259, 37.9141344
23.7187555, 37.9145066
23.7188536, 37.9145933
23.7190772, 37.9147909
23.7196014, 37.9151884
23.7199695, 37.9154675
23.7204777, 37.9158711
23.720582, 37.915954
23.7210342, 37.9163077
23.7214452, 37.9166079
23.7216362, 37.9167475
23.7219409, 37.9169725
23.7224107, 37.9172573
23.7224548, 37.9172885
23.7226769, 37.9171787
23.7231165, 37.917995
23.7233678, 37.918458
23.7236572, 37.9189908
23.7236729, 37.919072
23.7237357, 37.9191835
23.7238683, 37.9194064
23.7240061, 37.9196472
23.72395, 37.91965
