23.783842, 37.980879
23.7833775, 37.9809985
23.7831194, 37.9810668
23.7829457, 37.9810804
23.7827601, 37.9810804
23.7826174, 37.9810721
23.7825136, 37.9810604
23.7824952, 37.9810583
23.7822899, 37.9810294
23.7821285, 37.9809978
23.7820271, 37.9809777
23.7819371, 37.9809522
23.7818185, 37.9809077
23.7817502, 37.9808687
23.781681, 37.9808081
23.7816214, 37.9807502
23.7814597, 37.980623
23.781372, 37.9805394
23.7813312, 37.9805111
23.7812856, 37.9804847
23.7806768, 37.9801945
23.7804998, 37.9803011
23.78036, 37.9803858
23.7802785, 37.9803367
23.7794624, 37.9798451
23.7793544, 37.9797769
23.7790134, 37.9795614
23.7789482, 37.9795324
23.778877, 37.9795232
23.7777093, 37.9794458
23.7771403, 37.9798472
23.7771175, 37.9798756
23.777113, 37.9799062
23.7771244, 37.9799457
23.7771504, 37.9799776
23.7772106, 37.9800332
23.7771393, 37.9800972
23.7768306, 37.9803748
23.7767612, 37.9804372
23.7754317, 37.9816578
23.775273, 37.9818983
23.775072, 37.9818983
23.7749423, 37.9818968
23.7745096, 37.9818917
23.7737875, 37.9818727
23.7730221, 37.9818679
23.7722426, 37.981851
23.7715794, 37.9818321
23.7711177, 37.9818299
23.7703461, 37.9818177
23.7703257, 37.9818928
23.7701946, 37.9820649
23.7701334, 37.9820937
23.7700436, 37.982166
23.7699836, 37.9822282
23.7699207, 37.9822862
23.7695231, 37.9826878
23.7691806, 37.9830266
23.7687806, 37.9834793
23.7687394, 37.9835259
23.7685405, 37.9837255
23.7681064, 37.9841504
23.7679639, 37.9842335
23.7678285, 37.9843696
23.7677806, 37.9844178
23.767748, 37.9844476
23.7676335, 37.9845521
23.7671704, 37.9850005
23.7669079, 37.9852547
23.7668218, 37.9853391
23.7666587, 37.9854405
23.7659441, 37.9856104
23.765726, 37.985648
23.7652664, 37.9857331
23.7651833, 37.9857418
23.7651357, 37.985751
23.765059, 37.9857659
23.7647579, 37.9858243
23.7646149, 37.985852
23.764493, 37.9858738
23.7639527, 37.9859772
23.7638921, 37.9860443
23.7638874, 37.98611
23.7637877, 37.9861179
23.7637439, 37.9861758
23.7635933, 37.9861405
23.763409, 37.9861279
23.763319, 37.9861189
23.763195, 37.9861148
23.7631465, 37.9861197
23.7629846, 37.9861353
23.7628517, 37.9862124
23.7626737, 37.9862534
23.7623421, 37.9863135
23.7621753, 37.9863437
23.7615967, 37.9864642
23.7615497, 37.9864745
23.7614542, 37.9864972
23.7613738, 37.9865419
23.7612802, 37.9865705
23.7611344, 37.9865969
23.7603237, 37.9867438
23.7601791, 37.9867699
23.7593425, 37.9869215
23.7584073, 37.9870909
23.7579467, 37.9871761
23.7578945, 37.9871862
23.7578127, 37.9872022
23.7576932, 37.9872256
23.7575296, 37.9872567
23.7569046, 37.9873757
23.7564896, 37.9874547
23.7562082, 37.9875082
23.7557977, 37.987587
23.7557467, 37.9875967
23.7556295, 37.9876192
23.7555017, 37.9876407
23.7550363, 37.9877411
23.7546616, 37.9878201
23.7537505, 37.9879965
23.7531103, 37.9881223
23.7523132, 37.988279
23.751985, 37.9883435
23.7519391, 37.9883527
23.7517769, 37.9883844
23.7509272, 37.9885441
23.7505463, 37.9886157
23.7501835, 37.9886845
23.7496035, 37.988793
23.7489342, 37.9889188
23.7488827, 37.9889285
23.748672, 37.9889677
23.7483064, 37.9890368
23.7479527, 37.9890989
23.7478196, 37.9891209
23.7477622, 37.9891323
23.7472398, 37.989224
23.7469843, 37.9892688
23.7461627, 37.9894129
23.7458433, 37.989469
23.7457322, 37.9894869
23.7455515, 37.9895202
23.7450544, 37.9896074
23.7444338, 37.9897163
23.7440406, 37.9897853
23.7438622, 37.9898166
23.7438061, 37.9898265
23.7431849, 37.9899354
23.7427285, 37.9900155
23.7426852, 37.9900231
23.7425862, 37.9900405
23.7423845, 37.9900731
23.7417183, 37.9901811
23.7412057, 37.9902472
23.7410232, 37.9902695
23.7404179, 37.9903557
23.7403216, 37.9903743
23.7397348, 37.9904643
23.73886, 37.9906036
23.7378193, 37.9907657
23.7375485, 37.9908092
23.7369151, 37.9909101
23.7358443, 37.9910783
23.7356362, 37.9911117
23.735439, 37.9911413
23.7342122, 37.9913454
23.7341556, 37.9913507
23.7339929, 37.9913709
23.7334907, 37.9914536
23.7329805, 37.991528
23.7325309, 37.9916038
23.7324811, 37.991614
23.7323659, 37.9916343
23.7323067, 37.9916462
23.7321369, 37.9916718
23.7318231, 37.9917131
23.7315547, 37.9917454
23.731498, 37.9917526
23.731406, 37.991764
23.7313351, 37.9917619
23.7312604, 37.9917402
23.7312387, 37.9916636
23.731208, 37.9915701
23.7311546, 37.9914325
23.7311213, 37.9913258
23.7310003, 37.9913451
23.730252, 37.9914645
23.7299552, 37.9915119
23.729838, 37.9915306
23.7297473, 37.9915451
23.7290621, 37.9916545
23.7287816, 37.9916993
23.7287444, 37.9917052
23.7286427, 37.9917214
23.7285608, 37.9917345
23.7279193, 37.9918369
23.7275107, 37.9919021
23.7271049, 37.9919669
23.727058, 37.9919701
23.7269504, 37.9919738
23.7268428, 37.9919789
23.7260431, 37.9920223
23.7252057, 37.9920613
23.7251666, 37.9920632
