23.783842, 37.980879
23.7833775, 37.9809985
23.7831194, 37.9810668
23.7829457, 37.9810804
23.7827601, 37.9810804
23.7826174, 37.9810721
23.7825136, 37.9810604
23.7825108, 37.9810939
23.7825082, 37.9811256
23.7824936, 37.9811252
23.782268, 37.9811079
23.7821027, 37.9810823
23.7820661, 37.9812022
23.7818309, 37.9818882
23.7817784, 37.9819628
23.7817238, 37.9820225
23.781646, 37.9820813
23.7815658, 37.9821211
23.781453, 37.9821582
23.7811742, 37.9822083
23.7810795, 37.9822296
23.7810083, 37.9822541
23.78093, 37.9822885
23.7808697, 37.9823241
23.7807834, 37.9823839
23.7806557, 37.9824212
23.7805012, 37.9824157
23.7785578, 37.9811879
23.7784781, 37.9811375
23.7782939, 37.9810211
23.7776833, 37.9806353
23.777621, 37.9805959
23.7770593, 37.9802314
23.7767533, 37.9800558
23.7764961, 37.9799832
23.7762888, 37.9799473
23.7760206, 37.9799406
23.7750253, 37.980075
23.7740077, 37.9802911
23.773209, 37.9804598
23.772812, 37.9805096
23.7722598, 37.9805371
23.7715287, 37.9805401
23.7714342, 37.9805841
23.771357, 37.980645
23.7712626, 37.9807194
23.7712001, 37.9807666
23.7710979, 37.9808439
23.7709929, 37.9809036
23.7706037, 37.9809535
23.7702969, 37.980986
23.7697562, 37.9810233
23.7696717, 37.9810254
23.7695433, 37.9810041
23.7693548, 37.9810004
23.7692763, 37.9810472
23.7691708, 37.9811229
23.7690765, 37.9811904
23.7689392, 37.9812119
23.7687576, 37.9812023
23.7685181, 37.9810897
23.7679296, 37.9807883
23.7671656, 37.9808011
23.7665788, 37.980725
23.7663623, 37.9806253
23.7653961, 37.9802073
23.7648552, 37.9800649
23.7636121, 37.9796968
23.7635358, 37.979646
23.7634306, 37.9795989
23.7633874, 37.979528
23.7633778, 37.9795123
23.7633242, 37.9794242
23.7631857, 37.9791968
23.7630675, 37.9790027
23.7627769, 37.9785257
23.762562, 37.9781729
23.7622558, 37.9776701
23.7619876, 37.9772298
23.7617421, 37.9768266
23.7615059, 37.9764381
23.7613497, 37.9761824
23.761312, 37.9761239
23.7612173, 37.9759769
23.7611176, 37.9758221
23.7605374, 37.9749216
23.7604469, 37.974954
23.7596613, 37.9737612
23.7591574, 37.9729961
23.7590222, 37.9728405
23.7588296, 37.9726261
23.7585822, 37.9723925
23.7581214, 37.9720606
23.7579272, 37.9719301
23.757772, 37.97182
23.7577107, 37.9717858
23.7576619, 37.9717605
23.7572922, 37.9715635
23.7563491, 37.9711295
23.7553553, 37.9705836
23.7546311, 37.9701869
23.7544397, 37.9700751
23.7543417, 37.9700179
23.7542929, 37.9699894
23.7541014, 37.9698776
23.753533, 37.9695565
23.7534917, 37.9695321
23.753212, 37.9693667
23.7530525, 37.9692732
23.7528902, 37.9691703
23.752805, 37.9691205
23.7527214, 37.9690729
23.7524556, 37.9689215
23.7523633, 37.9688689
23.7523057, 37.9688361
23.7520787, 37.9687067
23.7520398, 37.9686846
23.7519267, 37.9686202
23.7515276, 37.9683928
23.7510177, 37.9681023
23.7505001, 37.9678075
23.7504061, 37.9677528
23.7503599, 37.9677297
23.7503014, 37.9677098
23.7502415, 37.967697
23.750088, 37.9676665
23.7500341, 37.9676657
23.7499843, 37.9676601
23.7499345, 37.9676441
23.7498898, 37.9676225
23.7497872, 37.967564
23.7496732, 37.9674219
23.7496143, 37.9673448
23.7495985, 37.9673283
23.7495674, 37.967303
23.7495267, 37.9672758
23.7491129, 37.9670394
23.74906, 37.9670091
23.7489988, 37.9669738
23.7486573, 37.9667829
23.7483599, 37.9666191
23.7482569, 37.9665579
23.7481167, 37.9664772
23.7476074, 37.9661943
23.7473656, 37.9660592
23.7469944, 37.9658519
23.746917, 37.96581
23.746214, 37.9654286
23.7454973, 37.9650297
23.7453224, 37.9649333
23.7451804, 37.9648551
23.7444662, 37.9644439
23.7442004, 37.964297
23.7436274, 37.9639619
23.7435857, 37.9639376
23.7434146, 37.9638417
23.7429349, 37.9635629
23.7424549, 37.963284
23.7416933, 37.9628408
23.741618, 37.962797
23.7410128, 37.9624602
23.7394641, 37.9615983
23.739118, 37.9614046
23.7376322, 37.9605784
23.7373355, 37.9604134
23.737295, 37.9603902
23.7371945, 37.9603143
23.7370238, 37.9606327
23.7369477, 37.960759
23.7367854, 37.9607161
23.7363972, 37.9610781
23.7356626, 37.9609233
23.7354772, 37.9614039
23.7347633, 37.961236
23.7341556, 37.9610896
23.734153, 37.961316
